InputStoryid,输入句子1,输入句子2,输入句子3,输入句子4,随机第五句话测验1,随机第五句话测验2,回答右端
d26b71ef-6d65-4a35-a8b9-400cb8068d76,一天早上，安娜走在去学校的路上。,她进入主干道上的人行道。,一辆汽车突然飞入其中，撞到了她。,安娜被压伤，腿也断了。,安娜起诉了他们，但因为他们没有保险，所以什么也没得到。,安娜去了俱乐部，跳了一整夜的舞。,1
13cde7cf-2c08-435e-9bcb-5ec5caa5d71d,罗恩和金想买一栋新房子。,罗恩决定在工作中尽可能的加班。,几年后，他把加班费都存了起来，有了很多现金。,他和金先生开始选购一个更大的新家。,他们在一个新小区买了一套不错的房子。,他们都用这些钱买了跑车。,1
f95c252d-06a5-4b36-9d97-fd49781cb41b,我写了一本电子书，需要一个封面。,我用Photoshop做了几个书的封面。,我把我的创作与几个人分享。,我让大家投票给封面A或封面B。,我没有电脑。,大多数人喜欢封面A。,2
431d1f9b-b5af-4bc7-84bb-5ba8cc43fe93,上周我们买了一个新的猫帖。,旧的那个很破旧。,我们的猫很挑剔。,如果帖子不是用剑麻做的，她会拒绝。,猫咪接受了麻布做的新帖子。,猫咪拒绝了用麻布做的新帖子。,1
d5f57be5-3ca5-416e-b525-8cc2193b600a,丹尼尔想确立自己的作家地位。,丹尼尔做了一个网站，在那里他可以发布他写的文章。,网站慢慢建立起来，并获得了关注。,建设和增益太慢，丹尼尔无法成功。,丹尼尔讨厌写作。,丹尼尔必须找到一份真正的工作。,2
3eb84632-b959-4a0a-aae3-f79c4a515cdb,杰夫手里拿着篮球。,加里既然开了枪，就在空中挥舞着双手。,杰夫没有理会他，向着篮球场跑去。,两名警卫正在向他靠近。,守卫们从杰夫手中抢走了球。,加里感谢我的体贴。,1
dc91bd65-f0ca-4cbe-9e1f-73da6aefd7e5,爸爸带我们去森林里露营。,他教我们如何用棍子生火。,他帮助我们学习如何自己制作帐篷。,我们数着天上的星星睡着了。,我们不会再露营了。,我们度过了一段美好的露营时光。,2
9bfb6178-81b2-4ea4-8571-3fc395b35de4,周末的时候，我去了当地的市场。,因为有几件商品在卖，所以我看了一下。,有的是蔬菜和果汁容器，五折优惠。,我拿了几样东西去结账。,我喜欢得到一个好的交易。,我决定把我的保龄球扔到柜台上。,1
cd7faa5b-6895-4a34-a737-0b2efd11d8ae,乔伊为一家伟大的公司工作，但她的工作时间被削减了。,公司说必须让她走，让她下岗。,乔伊马上开始寻找另一份工作。,她找工作很辛苦，但找工作却全力以赴。,乔伊终于接到了雇主的电话，得到了这份工作。,乔伊整天都在玩电子游戏。,1
03e1ec4c-f6e5-45bf-8ced-3d335a1d01fc,乔过着孤独的生活。,他除了看电视，从来没有别的事情可做。,有一天，他决定在craigslist上认识人。,他能够结交新的朋友。,乔订购了一些新的有线电视频道，但还是不满意。,现在他的生活中有了一些同伴，他就开心多了。,2
edd7b992-5e79-4359-8f60-99051b557b38,妮雅尝试着健康饮食，注意自己的体重。,但有一天晚上，她很想吃安慰的食物。,她决定点一些炸鸡和土豆泥。,她津津有味地吃着油腻腻的食物。,尼亚决定每天吃同样的东西。,尼亚后来后悔吃了不健康的食物。,2
027408de-1e4b-43c6-805f-6e3ecce5aa65,佛罗里达州的早晨，通常是平静而温暖的。,昨天上午，虽然风很大，但。,棕榈树的叶子吹得很厉害，把窗户都刮破了。,我打开电视，龙卷风警报响起!,一场龙卷风就在房子的两个街区内来了!,于是我到外面去玩。,1
ce715a40-f9c1-436f-87fd-8f582337b5a3,我最近一直在进行艺术创作。,我收到了一本绘画指导书作为圣诞礼物。,书上有一个必要的绘画用品的购物清单。,前几天，我去商店买了我需要的东西。,我决定不喜欢画画。,我回家练习画画。,2
e173545d-f2fa-4f12-b117-58b2def77753,丽莎开始意识到自己并不喜欢学习商业。,她想学艺术，但又担心赚钱。,终于有一天，她鼓足勇气退学了。,她的朋友和家人告诉她，离开学校是疯了。,丽莎还是觉得自己的选择会让她幸福。,丽莎有一个商业学位。,1
edd718b9-d7fd-4109-9645-501281ad3335,玛丽想去看一场迟到的电影。,不幸的是她有学校和严格的父母。,她等到大家都睡着了，才偷偷溜出去。,她和朋友一起看电影，玩得很开心。,当她的父母抓住她时，她被禁足了。,玛丽的朋友对她非常失望。,1
a7e0d548-30b7-4d6b-b94b-746718b06b10,艾薇曾被邀请参加一个非常规的约会。,她的暗恋对象彼得约她去爬山!,艾薇同意了。,他们到树林里去，徒步走了几个小时。,之后，他们在悬崖上看日落。,艾薇回到家里，再也没有和彼得说过话。,1
9da06a52-ae28-4a98-b5c8-aa143b89dffd,一个人去设计世界上最高的塔。,他画了计划，让它比现在最高的两倍高。,他把计划书拿给开发商去建。,开发商问他要建多高的塔。,那人不是建筑设计师。,那人建了塔，很宏伟。,2
ac55ff95-89fb-452d-9a58-8894d2cd4954,劳伦和她的姐妹们这周要去佛罗里达州的杰克逊维尔访问。,在他们旅行的最后一天，他们想要一张合影。,劳伦和她的姐妹们在一家可爱的咖啡馆前合影。,她把照片冲洗好，给每个姐妹发了一份。,她傻眼了，她和姐姐长得多像啊。,她把照片撕碎了，扔掉了。,1
ae6a3c38-eb49-4e7d-b185-8f9bf0618bbf,Liz在照看一个5岁的男孩。,他想玩躲猫猫的游戏。,她找过他几次，但后来他就消失了。,她在屋里找他的时候，越来越疯狂。,莉斯玩腻了游戏，就睡了一觉。,当她听到他在衣柜里傻笑的时候，莉兹松了一口气。,2
914f41cd-4518-492b-97c7-f13b82c29f76,马克上班要迟到了。,他试图通过超速行驶来让他们准时到达。,一个交警把他拦了下来。,他被开了一张超速罚单。,马克最后上班迟到了。,马克早早就来上班了。,1
746bea88-d387-436e-afef-f5e92a2f8929,艾米一直想吹笛子,乐队的第一天，她就这样告诉老师。,她在一个星期内每天都在练习笛子。,吹笛子是非常难的。,艾米很投入。,艾米对笛子没有表现出什么兴趣。,1
bc18f305-4f3b-4296-a5ff-702dd706322c,艾米丽带着孩子去了动物园。,他们看到了很多动物，包括狮子。,她的孩子非常害怕狮子。,他开始尖叫和哭泣。,艾米丽的孩子走近狮子。,艾米丽抱起孩子安慰他。,2
12807d27-8002-4330-91bf-1802fd3b5eff,如果金正日在比赛中进了一个篮子，就可以养一只小狗。,她整天在家里练习。,她放学后和队友们一起在体育馆里练习。,终于到了大赛的日子。,小金打进了一个篮子，得到了一只小狗。,金某家养了一只小狗，她很不高兴。,1
558a065f-e37a-4e6b-8d2a-3a4d962ba1fe,凯拉已经近三年没有参加过社交活动了。,她患有严重的焦虑症。,她越是不交流，越是难受。,她哥哥为她紧张，带她去看心理医生。,凯拉认为这是她有史以来最好的一次约会。,Kayla告诉治疗师她有自杀倾向，并请求帮助。,2
f1e433e3-6cbe-4d7d-afee-3a39dc9d28ad,瑞奇在树林里徒步旅行时摔倒了。,他被吓坏了!,他以为自己掉进了一片毒藤。,然后，他用自然指南来识别植物。,他发现自己错了，这才松了一口气。,瑞奇在池塘里摔得浑身湿透。,1
71ddd569-e638-4f14-8bf3-60bd188f9971,我老公喜欢蓝贝儿冰淇淋。,不久前，蓝贝儿发生了召回事件，不生产了。,我儿子在克罗格工作，他们最近开了一个关于蓝贝儿的会议。,上周，蓝贝儿冰激凌抵达克罗格。,我的丈夫非常感激!,我的丈夫很失望!,1
12cf3857-c4b8-4733-9d39-e0b31f75fa4b,拉尔夫讨厌购物。,他妈妈让他去。,他们在那里呆了很久。,拉尔夫帮他妈妈装货、卸货。,拉尔夫的妈妈因为拒绝帮忙而惩罚他。,当妈妈给他钱让他帮忙时，他很惊讶。,2
fc53b072-2682-446b-b2f1-b3e2bc2ee73d,凯拉向她姐姐借了一本书。,她带着这本书去咖啡店看。,凯拉不小心把香草拿铁洒在了书上。,她立即回家通知姐姐。,凯拉是独生子,她姐姐疯了！,2
17ac6b6a-38c7-4d0c-92f0-cd1d0dc76827,劳拉讲了一个60年代烧胸罩的故事。,众人在得知这个个人信息后，都疯狂了。,劳拉向众人保证，那是很久以前的事了。,她参加了总统竞选,劳拉就被国家弹劾了。,劳拉就成了国家选出来的。,2
4ff0bfb1-66ea-436d-858e-856e45b3f2e6,查理想成为夏威夷的一名警察。,他通过测试，被聘到檀香山。,查理喜欢与社区互动。,查理不喜欢部队的腐败程度。,查理开始接受贿赂。,查理发誓，如果他能当上首领，一定要改变现状。,2
96d9d324-0868-40bc-9959-1aae94dd3b55,肖恩的室友发现他的衣服和床开始发臭。,他们告诉他，他需要尽快清理他的衣服。,肖恩一开始抗议，但最后他还是把衣服洗干净了。,他的室友们很感激肖恩不再那么臭了。,肖恩的室友很生气，说他不听话。,他们告诉他，再也不要等这么久才洗衣服了。,2
1c3e9a4a-661f-48de-8107-e12331ef4674,我朋友想当医生，所以她考了MCAT。,第一次考的时候，她的成绩不够理想。,她很努力地学习，又考了。,这一次，她表现得非常好!,她再也没有讨论过这个问题，也没有成为医生。,我们带她出去喝酒庆祝。,2
48bc580e-3694-4441-ac99-b175ecc1aa02,凯莉下到海边去放松。,她马上去把脚伸进去。,然而当她把脚放进去的时候，浪花却把她抓了起来。,她的衣服都湿透了。,凯利回家换上干衣服。,凯莉非常高兴能有湿透的衣服。,1
7efd5758-6c1f-4c3f-a78f-474683a8a688,第一次和爷爷一起去钓鱼，本很兴奋。,不过，他觉得把虫子放在钩子上很恶心。,他也不小心用其中一个钩子刺伤了手指。,本很快意识到，钓鱼不适合他。,本问爷爷，他们下次什么时候可以去钓鱼。,本问他爷爷，他们能不能改看电影。,2
51331d6f-f1df-4163-8747-ec4c7d5b1d8a,阿米莉亚正准备去一家不错的意大利餐厅约会。,阿米莉亚的朋友在一周前给她安排了一次相亲。,她早早地来到餐厅，等待着她的约会。,30分钟过去了，她的约会对象没有出现。,阿米莉亚回家了。,阿米莉亚非常高兴。,1
3200606c-05e1-4aca-93e9-047de5a933ec,妈妈真的很想让孩子和圣诞老人合影。,男孩很害怕，拒绝了。,妈妈告诉男孩，圣诞老人负责带礼物。,这改变了男孩的想法。,男孩希望能从圣诞老人那里得到很多礼物!,男孩没有拍到照片就离开了。,1
0ead4e95-f11f-4fed-a8ef-47d46004934d,斯图尔特试图在睡觉前完成他最喜欢的任务。,他太过沉迷于此，忘了要把火烧下去。,他哆哆嗦嗦地拉了一堆毯子围在自己身上。,他变得非常温暖和满足。,当他醒来的时候，天已经冻僵了。,斯图尔特很高兴自己还记得要把火烧下去。,1
ea50a050-f5d7-4f1a-a12c-076e9ea82c99,安东尼想学习如何说西班牙语。,他找到了一个在线西班牙语课程，于是他报了名。,安东尼努力学习，最终他学会了语言。,安东尼现在能说一口流利的西班牙语。,安东尼之所以成功，是因为他的语言能力。,安东尼无法将语言正确地表达出来。,1
cde7e7d6-2ddc-4f5a-88f1-1a9105fe3198,艾米下班后去了杂货店。,她有一个简短的购买物品清单。,店里一半的商品都没有了。,艾米不得不去第二家杂货店。,她买了两条裙子和一件上衣。,之后，她就可以回家做一顿好吃的了。,2
d59bdca1-4056-415b-9a7e-11d60e545af8,琼妮准备吹干头发去约会。,她发现自己的吹风机不见了，很不高兴。,然后，琼妮听到外面传来熟悉的声音。,她看到哥哥在用吹风机。,琼妮对哥哥很满意。,琼妮跑到外面与哥哥对峙。,2
2fdb6362-2b1b-47b1-9a38-cb3ffe6e9201,科妮莉亚决定，她要重新布置她的公寓。,她的床已经在墙边站了很多年。,柯内莉亚把床挪到窗边坐下。,当她的朋友看到她的新安排时，都很喜欢。,柯内莉亚就把她的床搬回了原处。,很快，她所有的朋友都以同样的方式安排了自己的床铺。,2
e245afa1-99b1-440c-91b6-f2e511c64380,蒂姆喜欢他的摩托车。,他一有空就骑着它。,直到上个星期他失事了。,现在他几乎从不骑它。,蒂姆骑摩托车的时候觉得很安全。,蒂姆害怕骑摩托车。,2
a0c199b8-13ca-43df-86fe-caab16c2cf64,温迪在一家养老院找到了第一份护士的工作。,她真的很喜欢她的工作，和居民们联系在一起。,她真的特别喜欢和一个小老太太聊天。,有一天，女士给她看了自己孩子的照片。,温蒂哭着跑出了房间。,温迪很喜欢看这些照片。,2
bb8870d3-44c3-4223-9511-b3c0c9909353,莱斯特为自己多年没有手机而自豪。,他喜欢认为自己对技术的依赖性比别人小。,然而，有一天他的车爆胎了，他希望自己有一部手机。,他不想再有这样的经历。,莱斯特继续他没有手机的生活。,莱斯特出去买了一部他能买得起的最好的手机。,2
085eb2c2-bd13-439d-8a61-0244f1c27b25,本需要给他的车换油。,他知道这些东西挺贵的。,然后他在报纸上看到一张优惠券。,本把它剪下来，拿到车库里。,本是可以换油的。,本卖了他的肾脏来换取毒品,1
c2906cf8-eb46-420a-9012-1cae78ab3f55,我醒来的时候很饿。,我倒了一碗麦片，却发现没有牛奶。,在考虑使用水后，我决定去商店。,我走到街角，买了半加仑的2%。,我回到家，吃了麦片。,我回到家，吃了披萨。,1
23a9ba39-15bf-4243-a508-2dd550756ceb,安娜有一个咸水鱼缸。,她只把珊瑚放在里面。,然后她决定她也想吃鱼。,她买了几条小小丑鱼和触发器。,安娜很快就把鱼送回了店里。,现在安娜有了一个多样化的鱼缸，有鱼有珊瑚。,2
20e398b2-135e-490f-bd48-df8864229f48,冬青是一只美丽的黑猫，李先生非常喜欢它。,不幸的是，Holy病得很重，李先生只好让她睡觉。,李每天都非常伤心地想念着荷莉。,不久后的一天，一只黑色的小猫出现在李家后门。,李先生决定收养一只小狗。,李先生决定收养这只小猫。,2
0990d818-d928-4d78-a5a5-41b6b4876019,鲍勃需要一双新袜子。,他到当地的百货公司去买。,店里正在搞大促销。,他发现自己买了很多好东西。,鲍勃非常喜欢他的购物之旅。,鲍勃第二天就把所有东西都退了回来。,1
